Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
BSNL,Indoor,3G,1,Poor Voice Quality,20.005365637,73.771317349,Maharashtra
BSNL,Indoor,2G,2,Poor Voice Quality,22.6325263,88.3731387,West Bengal
BSNL,Outdoor,3G,5,Satisfactory,21.1545418,72.771612,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,26.89999384,75.74030886,Rajasthan
BSNL,Outdoor,4G,1,Call Dropped,22.5675168,88.4157933,West Bengal
BSNL,Outdoor,4G,5,Satisfactory,22.600552605,88.427680453,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,23.67705961,86.95564419,West Bengal
Airtel,Indoor,Unknown,5,Satisfactory,24.792360632,85.006996856,Bihar
Airtel,Indoor,Unknown,5,Satisfactory,24.792360632,85.006996856,Bihar
Airtel,Indoor,4G,4,Satisfactory,11.704312102,78.165025972,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,28.623591,77.2114604,NCT
RJio,Indoor,4G,5,Satisfactory,28.6239222,77.2111447,NCT
RJio,Indoor,4G,5,Satisfactory,28.6239222,77.2111447,NCT
RJio,Indoor,4G,5,Satisfactory,28.6239154,77.2111749,NCT
RJio,Indoor,4G,5,Satisfactory,28.6239154,77.2111749,NCT
RJio,Indoor,4G,5,Satisfactory,28.62371872,77.21133748,NCT
Vodafone,Indoor,Unknown,5,Satisfactory,28.57041022,77.16684308,NCT
RJio,Indoor,4G,5,Satisfactory,18.5945651,73.8023595,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,26.89999384,75.74030886,Rajasthan
RJio,Outdoor,4G,1,Poor Voice Quality,21.920000087,82.779998761,Chhattisgarh
Airtel,Outdoor,4G,1,Poor Voice Quality,12.967765451,77.702218629,Karnataka
BSNL,Travelling,3G,3,Poor Voice Quality,12.9702437,80.1870999,Tamil Nadu
BSNL,Indoor,4G,5,Satisfactory,22.5995776,88.4277741,West Bengal
RJio,Indoor,4G,5,Satisfactory,11.94383868,79.50011614,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,28.5901996,76.9975662,NCT
RJio,Indoor,4G,4,Satisfactory,17.50300884,78.32704094,Telangana
BSNL,Indoor,Unknown,2,Poor Voice Quality,11.8706016,75.8661563,Kerala
BSNL,Indoor,4G,5,Satisfactory,22.60286,88.4284628,West Bengal
BSNL,Indoor,4G,5,Satisfactory,22.60286,88.4284628,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,17.3322733,78.5277911,Telangana
Airtel,Travelling,4G,5,Satisfactory,12.93191176,77.68760968,Karnataka
RJio,Indoor,4G,3,Satisfactory,23.2576294,77.3975017,Madhya Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,17.3322733,78.5277911,Telangana
Airtel,Travelling,Unknown,4,Satisfactory,11.704312102,78.165025972,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,24.28125719,87.25256888,Jharkhand
RJio,Indoor,4G,3,Satisfactory,24.28125719,87.25256888,Jharkhand
RJio,Outdoor,4G,3,Satisfactory,24.28125719,87.25256888,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28125719,87.25256888,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28125719,87.25256888,Jharkhand
RJio,Outdoor,4G,3,Satisfactory,24.28125719,87.25256888,Jharkhand
RJio,Outdoor,4G,3,Satisfactory,24.27885229,87.24016,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28220898,87.25781915,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28217761,87.24931137,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,24.28194518,87.2482668,Jharkhand
RJio,Indoor,4G,5,Satisfactory,22.334233,73.1418447,Gujarat
Airtel,Indoor,4G,3,Poor Voice Quality,11.704312102,78.165025972,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,18.56169664,73.8837702,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,18.40580196,73.50623558,Maharashtra
Airtel,Indoor,4G,3,Poor Voice Quality,11.704312102,78.165025972,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,19.266207,72.9650799,Maharashtra
RJio,Outdoor,Unknown,3,Poor Voice Quality,20.27137034,85.79524956,Odisha
Airtel,Indoor,3G,1,Call Dropped,19.10656628,72.84435033,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,23.00864053,72.50734406,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.80876,70.875515,Gujarat
Vodafone,Outdoor,3G,2,Poor Voice Quality,22.80876,70.875515,Gujarat
Vodafone,Outdoor,2G,3,Satisfactory,22.80876,70.875515,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.80876,70.875515,Gujarat
Vodafone,Outdoor,3G,2,Poor Voice Quality,22.80876,70.875515,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.80876,70.875515,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.80876,70.875515,Gujarat
Airtel,Outdoor,3G,5,Satisfactory,15.1705068,77.3689956,Andhra Pradesh
Vodafone,Indoor,3G,4,Satisfactory,13.0450533,80.2266713,Tamil Nadu
Vodafone,Travelling,3G,4,Satisfactory,13.0450533,80.2266713,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,13.0450533,80.2266713,Tamil Nadu
Vodafone,Travelling,3G,4,Satisfactory,13.0450533,80.2266713,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,25.5942823,91.9448958,Meghalaya
RJio,Indoor,4G,5,Satisfactory,22.4935752,88.38368807,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.49381858,88.38435244,West Bengal
RJio,Indoor,4G,1,Call Dropped,19.0137076,73.1019503,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,19.00736235,73.09579801,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.00736235,73.09579801,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.00736235,73.09579801,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.0550245,73.01846233,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,19.0550245,73.01846233,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.0157407,73.1036172,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.47426896,88.39315504,West Bengal
Airtel,Outdoor,4G,2,Call Dropped,11.00661729,76.95495809,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,23.3252662,86.3616882,West Bengal
Airtel,Outdoor,3G,2,Call Dropped,11.00661729,76.95495809,Tamil Nadu
Airtel,Outdoor,3G,4,Satisfactory,11.02570248,76.94257596,Tamil Nadu
Airtel,Outdoor,4G,2,Call Dropped,11.00661729,76.95495809,Tamil Nadu
Airtel,Outdoor,3G,4,Satisfactory,11.00661729,76.95495809,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,19.0157407,73.1036172,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,22.562137060,88.353324747,West Bengal
RJio,Outdoor,4G,5,Satisfactory,22.562137060,88.353324747,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,26.895675,75.737086667,Rajasthan
RJio,Indoor,4G,4,Satisfactory,23.3252662,86.3616882,West Bengal
RJio,Indoor,4G,3,Satisfactory,19.050327851,72.865115274,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.050327851,72.865115274,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,19.050327851,72.865115274,Maharashtra
Vodafone,Outdoor,3G,4,Satisfactory,12.95192,80.2011083,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,23.3252662,86.3616882,West Bengal
Airtel,Outdoor,3G,5,Satisfactory,11.024690288,76.943417495,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,10.95563807,78.01150983,Tamil Nadu
Idea,Indoor,4G,5,Satisfactory,9.95663603,76.33809592,Kerala
Airtel,Indoor,3G,5,Satisfactory,29.21651032,78.96907549,Uttarakhand
Idea,Indoor,4G,5,Satisfactory,9.95663603,76.33809592,Kerala
RJio,Indoor,4G,5,Satisfactory,28.4262532,77.04077016,Haryana
Idea,Travelling,Unknown,5,Satisfactory,9.969727295,76.291511127,Kerala
Vodafone,Indoor,3G,5,Satisfactory,12.852963034,77.661006758,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,25.5942823,91.9448958,Meghalaya
RJio,Indoor,4G,5,Satisfactory,18.56169664,73.8837702,Maharashtra
RJio,Indoor,4G,5,Satisfactory,25.5942823,91.9448958,Meghalaya
Airtel,Indoor,3G,1,Call Dropped,19.057273333,73.005006667,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.057273333,73.005006667,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.057273333,73.005006667,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.057273333,73.005006667,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.0692976,73.0700402,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.067859,73.0698576,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.0683544,73.0705184,Maharashtra
Airtel,Indoor,Unknown,2,Poor Voice Quality,25.78875356,84.71110092,Bihar
Airtel,Indoor,4G,4,Satisfactory,12.266120771,76.602522545,Karnataka
Airtel,Indoor,Unknown,4,Satisfactory,12.9237428,80.1054457,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,11.1091317,77.0251507,Tamil Nadu
Airtel,Indoor,3G,1,Poor Voice Quality,28.633431667,77.208908333,NCT
Airtel,Indoor,3G,5,Satisfactory,10.95563807,78.01150983,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,22.36268549,87.55529722,West Bengal
Idea,Indoor,3G,5,Satisfactory,21.11613141,79.06497914,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.3098674,85.8192244,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,28.42616544,77.04050784,Haryana
RJio,Indoor,4G,5,Satisfactory,13.02345852,80.2244436,Tamil Nadu
Vodafone,Travelling,4G,1,Poor Voice Quality,28.6460171,77.2333917,NCT
RJio,Indoor,4G,5,Satisfactory,28.42616544,77.04050784,Haryana
Idea,Indoor,3G,5,Satisfactory,17.4480493,78.3556457,Telangana
Vodafone,Outdoor,4G,5,Satisfactory,26.8463062,75.8247885,Rajasthan
RJio,Indoor,4G,2,Poor Voice Quality,22.6787351,72.8613515,Gujarat
RJio,Indoor,4G,3,Satisfactory,22.6787351,72.8613515,Gujarat
RJio,Indoor,4G,5,Satisfactory,28.42616544,77.04050784,Haryana
RJio,Indoor,4G,5,Satisfactory,22.49381858,88.38435244,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,28.633431667,77.208908333,NCT
RJio,Indoor,4G,5,Satisfactory,22.49381858,88.38435244,West Bengal
Airtel,Indoor,2G,2,Poor Voice Quality,21.123196667,79.104888333,Maharashtra
RJio,Outdoor,Unknown,5,Satisfactory,12.9426161,77.5725852,Karnataka
RJio,Travelling,4G,4,Satisfactory,18.7288961,73.428879,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.49381858,88.38435244,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.2794138,85.8219195,Odisha
RJio,Travelling,4G,4,Satisfactory,26.881718333,81.040025,Uttar Pradesh
Vodafone,Indoor,3G,3,Satisfactory,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,4G,3,Satisfactory,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,1,Poor Voice Quality,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.807483333,87.805793333,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,23.807543333,87.806018333,West Bengal
BSNL,Indoor,Unknown,3,Satisfactory,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,1,Poor Voice Quality,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,1,Poor Voice Quality,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,1,Poor Voice Quality,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.807596667,87.805943333,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.807596667,87.805943333,West Bengal
RJio,Travelling,4G,1,Call Dropped,19.1718412,73.2364048,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.1718865,73.2363962,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.1720032,73.236592,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.49381858,88.38435244,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,28.621827964,77.437766250,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,26.2198105,84.3554905,Bihar
Idea,Outdoor,4G,2,Poor Voice Quality,17.400130896,78.514992187,Telangana
Airtel,Travelling,4G,5,Satisfactory,25.60856296,88.12700689,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.861208310,75.795721931,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.86122546,75.79542166,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.86122546,75.79542166,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.86122546,75.79542166,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.86122546,75.79542166,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.85058417,75.77329904,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.85058417,75.77329904,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.85058417,75.77329904,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.85058417,75.77329904,Rajasthan
Vodafone,Outdoor,3G,5,Satisfactory,26.85058417,75.77329904,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,28.633431667,77.208908333,NCT
RJio,Outdoor,4G,2,Poor Voice Quality,9.15995554,76.76663016,Kerala
Idea,Indoor,4G,5,Satisfactory,19.6784005,72.7640842,Maharashtra
Idea,Indoor,4G,5,Satisfactory,19.678197,72.7640326,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.0570087,72.8327588,Maharashtra
BSNL,Indoor,Unknown,4,Satisfactory,24.1099354,88.2565018,West Bengal
RJio,Indoor,4G,1,Call Dropped,19.1720032,73.236592,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,12.94267011,77.57257973,Karnataka
RJio,Indoor,4G,5,Satisfactory,19.0570159,72.8327473,Maharashtra
Vodafone,Indoor,Unknown,1,Poor Voice Quality,18.4931413,73.9740597,Maharashtra
Vodafone,Travelling,Unknown,3,Poor Voice Quality,18.493853333,73.974526667,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,21.4749642,83.8869502,Odisha
RJio,Indoor,4G,5,Satisfactory,22.47426896,88.39315504,West Bengal
Airtel,Indoor,4G,4,Satisfactory,13.0632764,80.2208551,Tamil Nadu
Airtel,Outdoor,3G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Outdoor,3G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Outdoor,4G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Travelling,4G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Travelling,4G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Travelling,4G,5,Satisfactory,12.65850305,79.99951695,Tamil Nadu
Airtel,Outdoor,4G,5,Satisfactory,12.92171279,80.1137862,Tamil Nadu
Airtel,Outdoor,4G,4,Satisfactory,19.301693863,73.076761961,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,19.20558168,72.97022801,Maharashtra
Airtel,Indoor,2G,4,Satisfactory,19.299204894,73.072131769,Maharashtra
Airtel,Indoor,Unknown,5,Satisfactory,19.0502646,72.9043631,Maharashtra
Airtel,Travelling,3G,1,Call Dropped,12.93178053,77.68404314,Karnataka
Airtel,Travelling,4G,4,Satisfactory,28.63948099,77.33950827,Uttar Pradesh
Airtel,Travelling,3G,4,Satisfactory,28.50339182,77.09372634,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Travelling,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50846835,77.08353751,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.5084414,77.0832099,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.5085814,77.082985,Haryana
Airtel,Indoor,Unknown,4,Satisfactory,28.63875295,77.34038952,Uttar Pradesh
Airtel,Indoor,3G,1,Poor Voice Quality,28.75018763,77.13783703,NCT
Airtel,Indoor,Unknown,4,Satisfactory,28.63875295,77.34038952,Uttar Pradesh
BSNL,Travelling,Unknown,5,Satisfactory,11.67716082,75.64418681,Kerala
BSNL,Travelling,4G,5,Satisfactory,11.677267065,75.643853284,Kerala
Airtel,Indoor,Unknown,4,Satisfactory,28.63875295,77.34038952,Uttar Pradesh
RJio,Travelling,4G,3,Satisfactory,22.467176667,88.401721667,West Bengal
RJio,Indoor,4G,3,Satisfactory,19.0570201,72.8327987,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,12.998266018,77.534572844,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,23.00864053,72.50734406,Gujarat
Idea,Indoor,2G,1,Poor Voice Quality,11.22904227,75.79399198,Kerala
BSNL,Indoor,Unknown,4,Satisfactory,29.6152463,78.3410761,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.6152463,78.3410761,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.6152463,78.3410761,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,29.6133638,78.34113446,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.6121179,78.33980771,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.61523873,78.34110106,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.61521534,78.34113405,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,29.61541457,78.34108143,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,29.61245839,78.340797,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,29.61245839,78.340797,Uttar Pradesh
BSNL,Indoor,Unknown,2,Poor Voice Quality,29.615364544,78.341070090,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,23.00864053,72.50734406,Gujarat
Vodafone,Travelling,Unknown,3,Poor Voice Quality,22.071591667,82.150435,Chhattisgarh
Vodafone,Indoor,Unknown,3,Poor Voice Quality,22.072008333,82.15008,Chhattisgarh
Vodafone,Travelling,Unknown,3,Poor Voice Quality,22.072511667,82.149883333,Chhattisgarh
BSNL,Indoor,Unknown,4,Satisfactory,29.615364544,78.341070090,Uttar Pradesh
RJio,Outdoor,Unknown,5,Satisfactory,12.9426161,77.5725852,Karnataka
Airtel,Indoor,2G,3,Satisfactory,22.910130505,88.387240888,West Bengal
RJio,Outdoor,4G,4,Satisfactory,14.833461731,77.001665980,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,22.910101637,88.387228273,West Bengal
Airtel,Indoor,3G,1,Poor Voice Quality,26.253886667,72.980348333,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.259358333,73.011998333,Rajasthan
Airtel,Travelling,3G,1,Call Dropped,26.259358333,73.011998333,Rajasthan
Airtel,Indoor,3G,1,Call Dropped,26.258816667,73.011285,Rajasthan
Airtel,Outdoor,3G,1,Poor Voice Quality,26.258816667,73.011285,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.259295,73.012488333,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.259295,73.012488333,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.259295,73.012488333,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.259295,73.012488333,Rajasthan
Airtel,Indoor,4G,1,Poor Voice Quality,26.256863333,73.009856667,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,26.256863333,73.009856667,Rajasthan
Airtel,Indoor,3G,1,Call Dropped,26.259536667,73.010908333,Rajasthan
Airtel,Indoor,3G,1,Call Dropped,26.259536667,73.010908333,Rajasthan
Airtel,Indoor,4G,2,Poor Voice Quality,26.259536667,73.010908333,Rajasthan
Airtel,Indoor,4G,1,Call Dropped,26.259536667,73.010908333,Rajasthan
RJio,Indoor,4G,4,Satisfactory,14.833602002,77.001727928,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,30.2725954,78.0793551,Uttarakhand
RJio,Indoor,4G,5,Satisfactory,28.4263351,77.0409051,Haryana
Vodafone,Indoor,3G,3,Poor Voice Quality,30.390178333,76.865856667,Haryana
Vodafone,Outdoor,4G,5,Satisfactory,19.221393752,72.865041962,Maharashtra
Idea,Indoor,3G,4,Satisfactory,17.45309,78.501385,Telangana
Idea,Indoor,4G,1,Poor Voice Quality,17.4106901,78.4603266,Telangana
Idea,Indoor,4G,1,Poor Voice Quality,17.4106901,78.4603266,Telangana
Idea,Indoor,Unknown,1,Poor Voice Quality,17.407954931,78.471871018,Telangana
RJio,Indoor,4G,4,Satisfactory,13.6204425,79.427094,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,13.6204425,79.427094,Andhra Pradesh
Airtel,Outdoor,Unknown,1,Poor Voice Quality,9.57067394,76.58700155,Kerala
Airtel,Indoor,Unknown,1,Call Dropped,9.57261498,76.58703474,Kerala
Airtel,Outdoor,Unknown,1,Poor Voice Quality,10.18639059,76.39680694,Kerala
BSNL,Indoor,2G,1,Poor Voice Quality,9.2485994,76.6178807,Kerala
BSNL,Indoor,2G,1,Poor Voice Quality,9.248727,76.6178185,Kerala
BSNL,Indoor,Unknown,1,Poor Voice Quality,9.248727,76.6178185,Kerala
RJio,Travelling,4G,4,Satisfactory,11.31503784,76.73710607,Tamil Nadu
Vodafone,Outdoor,3G,5,Satisfactory,28.6533995,77.2485977,NCT
RJio,Indoor,4G,1,Poor Voice Quality,17.3322733,78.5277911,Telangana
RJio,Travelling,4G,2,Poor Voice Quality,17.3314243,78.5311231,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.3314243,78.5311231,Telangana
RJio,Outdoor,4G,4,Satisfactory,25.59308314,85.14000386,Bihar
RJio,Indoor,4G,5,Satisfactory,19.85372353,73.79916825,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,17.3766179,78.4948725,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.429975,78.489126667,Telangana
Airtel,Outdoor,3G,4,Satisfactory,17.3494058,78.5733052,Telangana
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.877452814,77.940691374,Telangana
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.877452814,77.940691374,Telangana
Airtel,Indoor,4G,2,Poor Voice Quality,25.78873232,84.71125455,Bihar
Airtel,Indoor,4G,5,Satisfactory,12.92171279,80.1137862,Tamil Nadu
RJio,Travelling,4G,1,Poor Voice Quality,17.3766179,78.4948725,Telangana
RJio,Outdoor,4G,5,Satisfactory,19.05608547,74.15264807,Maharashtra
Airtel,Indoor,Unknown,2,Poor Voice Quality,25.78873232,84.71125455,Bihar
RJio,Indoor,4G,2,Poor Voice Quality,9.16421029,76.76926972,Kerala
Airtel,Indoor,Unknown,2,Poor Voice Quality,25.78867832,84.711127,Bihar
Airtel,Indoor,3G,3,Satisfactory,31.655139062,74.857889665,Punjab
Airtel,Indoor,3G,2,Poor Voice Quality,31.6588732,74.8574526,Punjab
RJio,Indoor,4G,5,Satisfactory,22.482216667,88.366181667,West Bengal
Airtel,Indoor,4G,5,Satisfactory,19.0092,73.02706,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,17.4897608,78.3705945,Telangana
RJio,Outdoor,4G,4,Satisfactory,19.2338626,72.85629422,Maharashtra
BSNL,Indoor,Unknown,4,Satisfactory,22.7975936,86.20414242,Jharkhand
RJio,Indoor,4G,4,Satisfactory,22.909931995,88.387196120,West Bengal
Idea,Indoor,3G,4,Satisfactory,17.45247,78.501663333,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.3766179,78.4948725,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.4038156,78.511596,Telangana
Airtel,Indoor,Unknown,4,Satisfactory,28.6385632,77.3407792,Uttar Pradesh
Vodafone,Indoor,Unknown,2,Poor Voice Quality,25.03051485,87.97957721,West Bengal
RJio,Indoor,4G,5,Satisfactory,21.348634372,83.637447590,Odisha
RJio,Indoor,4G,1,Call Dropped,25.59293828,85.13997197,Bihar
Airtel,Indoor,3G,4,Satisfactory,12.3035733,76.6308107,Karnataka
RJio,Indoor,4G,1,Call Dropped,25.59293828,85.13997197,Bihar
Airtel,Indoor,4G,4,Satisfactory,12.3035733,76.6308107,Karnataka
RJio,Indoor,4G,5,Satisfactory,13.02345852,80.2244436,Tamil Nadu
